Municipal_Status,town_code,town_hebrew,town_english,town_eshkol_19,town_eshkol17,STAT19,Pop2019,SocioIndex19,SocioRank19,Eshkol19,Eshkol17,Eshkol08,population,index_value,rank,District,SocioRank17,Difference1917
99,195,קדימה-צורן,QADIMA-ZORAN,8,8,1,5918.34824185603,1.33310491350189,1387,8,9,8,5893.8611528698148,1.3135546187574163,1361,NA,NA,NA
99,195,קדימה-צורן,QADIMA-ZORAN,8,8,3,3881.53641322879,1.61683245194924,1493,9,9,8,3464.0472671584703,1.5390075945808255,1453,NA,NA,NA
99,195,קדימה-צורן,QADIMA-ZORAN,8,8,2,3637.10136742663,1.66352178035807,1508,9,9,9,2312.6738984257327,1.701094534275877,1505,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,7,1187.68920884503,0.323017068424006,890,6,6,6,1276.7329605751372,0.4598826540184917,932,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,4,4570.28164395067,1.08014310484482,1268,8,8,8,4065.2174642783589,1.0081040805329822,1216,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,5,4061.14782250275,1.22286709584869,1321,8,8,8,3829.980613456582,1.0782020346188206,1254,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,6,4469.44913417919,1.28656363086677,1354,8,8,8,4651.7417668825765,1.191438538227428,1306,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,1,5716.47063777401,1.66737696083537,1509,9,9,9,5583.3250602632288,1.6280237551637151,1484,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,3,8857.95207338939,1.70142973038766,1516,9,9,8,7920.9781223647615,1.609279495771053,1478,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,2,4338.30453068694,1.85793712229807,1562,10,9,9,4255.7087334079033,1.8558097743711603,1546,NA,NA,NA
0,2620,קריית אונו,QIRYAT ONO,9,9,8,7079.30179050714,2.23171822331192,1622,10,10,9,6130.3310210663494,2.2195613547803794,1601,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,14,3982.72153803232,-0.632998068844224,352,4,4,3,4267.1738633549066,-0.5087145881495412,366,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,13,4101.54133595921,-0.381809269424328,438,5,4,4,4268.4146918222414,-0.31095325226114395,446,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,12,4997.59640601694,-0.272074373041383,502,5,4,3,3862.9560898077789,-0.6550468788445795,314,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,23,4924.0036429471,-0.16294913488671,570,5,5,5,4751.2768474979321,-0.08412144201015068,562,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,32,3360.34140604347,-0.104468404927915,604,5,4,5,3310.8814612994693,-0.06999235492893946,568,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,24,5953.4957020973,0.0891073154450346,734,5,5,5,5613.0415931884399,0.1319432380201868,712,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,22,5456.4397279209,0.119366788531169,758,6,6,6,4937.6926853508412,0.3212947221829947,834,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,21,6464.45958087607,0.143384143329332,776,6,6,6,6169.9491606785823,0.24837391854472898,788,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,31,4344.16897219953,0.252049017210704,837,6,6,6,4125.7180276509534,0.2847644951978658,811,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,25,8497.81787933763,0.504440478145898,985,7,7,7,7445.7095643755738,0.5713102205433681,989,NA,NA,NA
0,6800,קריית אתא,QIRYAT ATTA,6,6,11,6483.20374495153,1.36997896652976,1404,8,9,8,6488.1593878267686,1.41369831190132,1406,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,2,5159.38285021952,-0.810055653138731,300,3,3,3,5342.9694222331955,-0.6597261244441728,309,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,5,4773.55239302205,0.146881269835554,777,6,6,6,4540.5190861244255,0.31234717775401977,828,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,11,5770.20320124874,0.184336818367343,797,6,6,6,5733.9008177357073,0.26382442819493873,799,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,3,3642.76335244289,0.284557718095302,854,6,6,6,3666.0632577731535,0.46055594368278385,933,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,7,3358.95991325633,0.474624447443176,972,7,7,7,3365.4802953825856,0.6416603310794367,1029,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,6,2047.61045739345,0.515220891576224,991,7,7,7,2069.0641211792245,0.6051159035891068,1012,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,10,4154.61363147192,0.66622143873263,1063,7,7,7,3847.0320945348485,0.6973813734838492,1058,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,9,4632.06693690808,0.702890690947401,1083,7,7,7,4597.1083369566904,0.8472816675370658,1136,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,4,2557.76679305881,1.2698391964785,1347,8,9,8,2391.3908258961001,1.4642844347552912,1427,NA,NA,NA
0,9500,קריית ביאליק,QIRYAT BIALIK,6,7,8,4075.35567507196,1.3387705870073,1389,8,9,8,3461.2407796741782,1.526828461316006,1450,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,33,3095.26918967641,-1.59867090396456,124,2,2,2,3115.0851164636274,-1.4226501066267803,128,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,22,3217.41798389391,-1.22055602546414,191,2,3,2,3257.9969622549293,-1.1155585679655158,189,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,13,517.288343250166,-1.04910551671797,235,2,3,2,605.82215779093417,-0.9835759969340344,212,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,15,3586.06162460898,-0.995254914513147,248,3,3,3,3713.0086912211864,-0.8171562220773485,264,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,32,5841.07443114234,-0.907132654296382,272,3,3,3,5029.2798974699672,-0.5575824240425387,345,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,25,2857.6750869365,-0.807043986288975,302,3,3,3,3060.969328743854,-0.5455707949277927,351,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,23,2322.21169863767,-0.551212778004268,373,4,4,4,2301.7046659372522,-0.2632721566509506,477,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,24,5194.84598905733,-0.334618609299112,465,5,4,5,5300.3017023971433,-0.0954255094520532,557,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,14,3684.02558778873,-0.292787119703796,494,5,4,5,3820.6859976777077,-0.18162821214552857,512,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,12,3735.15829455198,-0.26366085201608,510,5,4,5,3548.529673180286,-0.18637455880666598,509,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,35,2269.5970449604,-0.242657246060164,530,5,5,5,2312.4446587587645,-0.004965736678731503,616,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,34,3819.67276504292,-0.228504069279323,537,5,4,5,3970.5017318594378,-0.17575686094079881,518,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,36,3455.849840987,-0.153356718887801,581,5,5,5,3600.201515226996,-0.07169506340956881,567,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,21,3139.98070436609,-0.0797302167888703,626,5,5,4,2216.1958152254483,-0.30917011139021533,448,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,26,6552.87460669114,0.102138204608865,745,5,5,6,1747.6159260957529,0.1760581859651978,742,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,37,2455.02613108251,0.231248419779916,818,6,6,6,2554.7391340261474,0.21675994639845803,765,NA,NA,NA
0,2630,קריית גת,QIRYAT GAT,4,4,31,1052.97700727007,0.397358503424101,931,6,7,7,1092.3249859602943,0.6887115234251632,1055,NA,NA,NA
99,2300,קריית טבעון,QIRYAT TIV'ON,8,9,1,5975.1250730772,0.99678818977476,1232,7,8,8,5997.9231232031489,1.0275634024819804,1230,NA,NA,NA
99,2300,קריית טבעון,QIRYAT TIV'ON,8,9,3,4927.90237959025,1.30250336307747,1370,8,9,8,4813.7597189454546,1.3420092734171998,1376,NA,NA,NA
99,2300,קריית טבעון,QIRYAT TIV'ON,8,9,4,3278.58514161911,1.3259110836042,1382,8,9,8,3148.4348616308093,1.2740569514083477,1341,NA,NA,NA
99,2300,קריית טבעון,QIRYAT TIV'ON,8,9,2,3681.03994559205,1.44269276962785,1435,9,9,8,3646.8967317964948,1.5495447721817739,1458,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,25,2124.26323319025,-1.30905577471747,178,2,3,2,2129.9794868608014,-1.3748438032424377,144,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,22,2096.69197771201,-0.963351713310349,255,3,3,2,2069.1481714419069,-0.8789508377968015,249,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,24,1717.00391850322,-0.952588027992376,256,3,3,3,1730.4886103020631,-0.8501704665115465,258,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,13,3225.86942408652,-0.831328189310517,294,3,3,3,3231.4470823850584,-0.7092418545302493,291,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,21,1352.79515202975,-0.78271996457225,314,3,4,3,1353.6501861987099,-0.5214384844591391,360,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,31,3329.92638186366,-0.554353717167799,372,4,4,3,3358.5651013342076,-0.4658856561763356,386,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,32,3258.2209268339,-0.463795846388155,404,4,4,4,3329.754013871509,-0.3651802159841135,425,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,23,1866.55519359838,-0.269995308681639,503,5,4,4,1809.547291202555,-0.28773741743653947,460,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,33,2802.90323857914,-0.0110982208563533,665,5,5,5,2849.2704815392422,0.019147325466156908,633,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,12,4015.57538917253,0.102404561233543,746,5,6,6,3948.8936037045801,0.3452768475244813,851,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,34,4961.5915712712,0.332274732777147,897,6,6,6,4750.1609782760479,0.41812345360352426,902,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,14,4161.17545931842,0.410449701641829,943,6,7,7,4005.5745330790901,0.5372910547437777,972,NA,NA,NA
0,9600,קריית ים,QIRYAT YAM,5,5,11,4802.97102524911,0.953738284153904,1207,7,8,8,4567.9742986678175,1.127425258939998,1273,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,22,5237.32773565507,-0.259277646979289,511,5,5,5,5200.5296534493482,-0.1380373402486418,539,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,23,2137.40588452877,-0.0847460231816108,622,5,5,5,2085.8844684196224,0.07104678268075854,667,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,13,3649.28627883502,0.122750799250621,762,6,6,6,3376.8088626513631,0.3036218387605279,823,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,33,3403.55162805248,0.256898657973286,842,6,6,6,3203.941282359468,0.4290287937229992,908,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,21,4437.57212861607,0.359913313378528,910,6,7,6,4372.5369617681627,0.49412401504871656,947,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,32,2236.38987262871,0.430333617737701,952,7,7,7,2081.1694350934599,0.5809973342754614,996,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,12,5354.54095267541,0.557818075966199,1015,7,7,7,4377.1710435232599,0.593978320013152,1005,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,14,3326.58918704816,0.605630755598376,1038,7,7,7,3360.5398662498792,0.6620653060685193,1040,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,34,4156.00268375119,0.701160609819588,1080,7,7,7,4068.7518898747571,0.8143330102455275,1113,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,31,2008.28438660133,0.770613649716657,1117,7,7,7,1947.6161286480553,0.9319412223770722,1179,NA,NA,NA
0,8200,קריית מוצקין,QIRYAT MOTZKIN,7,7,11,7356.25481718999,1.14557384151801,1296,8,9,8,6084.5752950843171,1.2479670091768718,1330,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,7,2331.9503430016,-1.06183147851173,230,2,3,2,2402.452462247928,-0.9615435963674939,220,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,3,2702.01857808147,-1.05634862964844,233,2,3,2,2735.3010384376794,-0.9615886468399927,219,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,6,5006.93444178157,-1.02585866654605,242,2,3,2,4963.4896388938614,-0.9446656199718941,227,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,4,2283.85922199296,-0.463114034846748,405,4,4,4,2280.1789261551771,-0.3404923697231706,435,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,8,2001.98911388145,-0.312252774839207,481,5,3,2,583.58880521940171,-0.8678741753716004,254,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,5,4083.68844810646,-0.294737384958442,491,5,4,5,4013.7785958833788,-0.12325378849869402,546,NA,NA,NA
0,1034,קריית מלאכי,QIRYAT MAL'AKHI,4,4,2,4676.71177473943,-0.181258097741108,560,5,4,5,4371.0452060060179,-0.10361684145677998,553,NA,NA,NA
99,469,קריית עקרון,QIRYAT EQRON,6,5,4,2843.07584270017,-0.222570629644669,541,5,4,5,2790.9228112968381,-0.17733515569078714,515,NA,NA,NA
99,469,קריית עקרון,QIRYAT EQRON,6,5,3,3486.43604829199,0.0705848214557589,721,5,5,5,3307.9966245298847,0.0740167307591588,671,NA,NA,NA
99,469,קריית עקרון,QIRYAT EQRON,6,5,2,4670.36183807568,0.33816350848713,901,6,6,6,4618.9699987623399,0.45355482035686606,926,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,10,1960.88946559849,-0.312672628763241,480,5,4,5,1846.0368596665896,-0.026105346526209612,603,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,4,4119.26924641876,-0.239082885987981,534,5,4,5,4350.8671047999205,-0.13206227981563123,542,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,5,2341.27749011642,-0.210999812126909,547,5,4,5,2314.1130234363118,-0.09963332861131953,554,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,3,3233.67236768554,-0.188565154396486,559,5,4,5,3277.4645274299428,-0.14286425875467618,536,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,8,3444.21452601045,-0.160795893294529,573,5,5,5,3651.601801648751,-0.07805631854445891,564,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,6,2678.43555682997,0.00462289374362686,674,5,5,6,2804.5425539011594,0.17140022347202832,741,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,7,424.083118038848,0.18410329219053,796,6,5,6,420.51191677680271,0.20843752910031293,760,NA,NA,NA
0,2800,קריית שמונה,QIRYAT SHEMONA,5,5,2,4277.50074143143,0.278318755818366,850,6,6,6,4389.1814919906246,0.319932147615533,832,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,3,4365.31911743422,-0.0631739664510603,633,5,5,5,4316.3810771784501,-0.044648618745099344,584,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,4,5085.7085187379,-0.0523121352986414,639,5,5,5,5063.3094684470134,-0.08844238235335569,560,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,6,3532.2385823541,0.00999848360821474,679,5,5,5,3500.925166517683,-0.03228743010076914,591,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,2,6829.86260826489,0.0248240894040493,687,5,5,5,5954.5346411784876,0.04611483017699114,647,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,5,4168.50845613697,0.211364664626929,806,6,5,6,3761.8972775331299,0.16012999770865377,732,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,7,4567.22177424362,0.425337840681009,951,6,6,6,4395.2285140348258,0.4972325791678042,949,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,11,3222.11538834829,1.15110293644759,1299,8,8,8,3547.7699800205246,1.2149955134362578,1317,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,9,2763.87501065955,1.31019338324219,1374,8,9,8,3032.4201896290097,1.2765383106532096,1344,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,8,16788.2316252658,1.34761815765157,1397,8,9,9,3213.430788659799,1.79902597574568,1536,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,13,6983.6768716827,1.38689001347595,1413,9,9,8,3679.9536526611332,1.5780252985074765,1470,NA,NA,NA
0,2640,ראש העין,ROSH HAAYIN,7,7,12,1869.79199587056,2.07324060933411,1605,10,10,9,2104.3407226842828,2.0862368480642233,1589,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,511,5124.06895551013,-0.924892556232872,266,3,3,2,5309.1468853071092,-0.8753495838619882,252,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,513,2790.47564018607,-0.439628344579287,417,4,4,3,3042.9131649974138,-0.49251320830024725,374,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,512,3735.36719395014,-0.413768597433929,428,4,4,4,3659.5652686784774,-0.30579340628520757,452,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,117,4210.35080965516,0.168601595118469,793,6,5,6,4357.104439303198,0.2144204175361198,763,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,116,4209.74318450479,0.188466160845531,798,6,6,6,4241.6492351816078,0.22858952524215773,775,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,122,3414.50870774003,0.191746686556593,799,6,6,6,3263.2361540308329,0.3877564015116507,878,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,121,4110.50426411442,0.288415422798087,858,6,6,6,4102.8101502199042,0.4463465096505716,921,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,123,2905.4287470258,0.289529045537193,860,6,6,6,2960.7587196967188,0.3948218874333232,886,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,115,4586.9883371395,0.302127496240211,870,6,6,6,4601.1357432368804,0.4008426734239029,891,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,315,3416.28783970617,0.316661447896638,881,6,6,6,3402.1550282410212,0.40198250052463097,892,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,213,5165.34259636553,0.354119619622604,906,6,6,6,4633.1478610889681,0.3067671241036748,827,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,212,7055.46087969931,0.408903024351175,942,6,6,6,6299.5452971536733,0.3507611877403881,858,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,211,4433.56096324517,0.424924552576834,950,6,6,7,4398.4448766621854,0.5535533224718829,979,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,314,4276.80133318663,0.475097716048805,974,7,7,7,4194.9120218143516,0.5137577797095089,957,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,221,5180.19849055308,0.523229648555451,996,7,7,7,5209.6803199658998,0.7529127352950692,1084,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,114,4591.27172114322,0.525823965057464,998,7,7,7,4702.6686929751068,0.6185366197996801,1018,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,124,2404.57725860662,0.553542581972137,1013,7,7,7,2516.6170623677954,0.7091922860824693,1064,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,125,6202.17895962255,0.593474465846751,1029,7,7,7,5776.9180613455601,0.7016745015783975,1062,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,425,3184.03014178684,0.633677811871953,1051,7,7,7,2995.8096098085844,0.7005358710436385,1061,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,624,6572.51102447033,0.666376449141992,1065,7,7,7,6460.7352307740912,0.86361779380142345,1146,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,222,2866.46965632083,0.672388836392565,1067,7,7,7,2882.4723297578762,0.7727891557821902,1092,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,421,4178.21547836557,0.688904350578823,1074,7,7,7,4154.6953560529864,0.8183175521459558,1116,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,312,3657.20023440551,0.740287067346655,1106,7,7,7,3587.120082408504,0.7755172342885781,1095,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,225,3318.82961034156,0.749528852889853,1108,7,7,7,3318.5818191665721,0.7806930380281172,1098,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,126,8909.40110808846,0.773800762948249,1118,7,7,7,7687.6971640872871,0.8337084722979131,1127,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,522,4782.45602952078,0.778142904229222,1119,7,7,7,4985.1707548341619,0.8746997610010223,1157,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,313,5054.57240712596,0.778864228184621,1120,7,7,7,5058.0647899618516,0.8735931371262687,1156,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,413,4533.73853006992,0.78044782234126,1122,7,7,7,4472.3322483022457,0.721442416828572,1070,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,224,2586.56803828967,0.787666594510623,1127,7,7,7,2538.9752757651167,0.7978196536611181,1105,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,623,2938.43821102237,0.810103900223285,1132,7,7,7,2430.1801915128044,0.9156860553079033,1170,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,422,3792.92886293956,0.816353931641645,1136,7,7,7,3585.8709628316828,0.7862705128934653,1102,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,426,4528.63638463252,0.818595722790127,1137,7,7,7,4490.3502725494754,0.8285730092994029,1123,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,625,1667.9629263557,0.903424192331479,1176,7,8,8,1186.2603186001795,1.2283209761028373,1325,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,311,10639.8826677649,0.925506056262241,1184,7,7,8,7034.0049976438168,1.031519489534811,1232,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,534,6230.57247027539,0.956090263536681,1208,7,7,8,6316.3937057459916,0.9859611750587799,1206,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,524,3144.91850508062,0.960586527402078,1212,7,7,7,3308.4898229040837,0.9560743677338933,1187,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,533,4631.49696036937,0.962153358974165,1214,7,8,8,4751.1840837997679,1.0037198271542231,1214,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,615,5244.63616467535,0.995546726634924,1229,7,8,8,5401.3038628717541,1.070236790061339,1252,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,616,3872.5140061904,1.01385502820309,1240,7,8,8,3945.8255947387302,1.0804344307368687,1257,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,521,4724.23133047793,1.05556242026702,1255,8,8,8,4437.9206141516452,1.0841727278078492,1258,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,423,3937.27503412845,1.06274343389595,1258,8,8,8,3813.5985614487076,1.1049815308010624,1264,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,532,2142.01242056665,1.07111194417537,1264,8,8,8,2202.2036626160689,1.1144524993272535,1270,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,617,5651.0660000467,1.08611513151081,1271,8,8,8,5758.4786995576678,1.164481017852222,1294,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,514,3796.59926992844,1.11732707045039,1278,8,8,8,3993.329408840139,1.3944996711523092,1398,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,113,3173.65966766912,1.12593331187768,1284,8,8,8,3268.9677995956968,1.1915241801899377,1307,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,523,4356.34454312207,1.12625054082286,1285,8,8,8,3691.3302759260446,1.147586056349715,1286,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,424,3550.55951197809,1.22906919928649,1325,8,9,8,3607.406873398822,1.3293543182998344,1369,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,412,5489.54129377812,1.23021465474788,1328,8,9,8,5373.4395627305985,1.3955864512146716,1399,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,516,6023.41272323897,1.25268708300731,1335,8,8,8,5310.3942225894752,1.318243502609282,1364,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,215,4862.58627097126,1.28968531735778,1357,8,8,8,4895.7208488839497,1.469271004864828,1432,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,515,2148.54803296784,1.2958657423473,1363,8,8,8,2554.8806100481202,1.2137222494553026,1315,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,614,5736.23842805403,1.29831994978174,1365,8,9,8,5261.8435151318781,1.5241167699506128,1449,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,214,5127.9056770473,1.29849361666296,1366,8,9,8,5239.5446335131446,1.3636151724082997,1384,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,611,2854.83193200155,1.3011002398997,1367,8,9,8,2918.6801923616536,1.4024323576660545,1404,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,223,5607.14079838093,1.30616915385435,1372,8,8,8,3965.9672268903287,1.2506500980971953,1332,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,531,5004.76466399249,1.30973601627962,1373,8,9,8,5162.1383804447105,1.3713626071491627,1388,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,612,3030.3612311519,1.4625421189049,1442,9,9,8,3078.9964859827492,1.545951645848129,1455,NA,NA,NA
0,8300,ראשון לציון,RISHON LEZIYYON,7,7,411,1679.15958449963,1.74936896053497,1530,9,9,9,1364.3721206120877,1.7678365336520556,1529,NA,NA,NA
